Country_,Name,Issuer_,Distributor_,Wrapper_,Volume_,ProductCurrency,Underlying_,Underlying_Type_,InitialStrikeDateUTC,Tenor,AutoCallFreq_,CapitalProtection,PDI_Type_,PDI_Barrier_,MinCoupon_,MaxCoupon_,MaxAnnualizedPayout_,AC_FirstDate_,AC_FirstLevel_,AC_FirstPayout_,AC_LastLevel_,AC_LastPayout_,Description_,ISIN_,FT_
FRA,Securities due April 2033,Barclays,Non-public,Unit-linked Insurance Plan,2.0,EUR,"['Engie', 'TotalEnergies', 'Orange', 'BNP Paribas']",Utilities,2025-03-31T00:00:00Z,8.04384,Annually,0.0,European,-70.0,0.0,9.3,9.3,2026-03-31T00:00:00Z,-10.0,100.0,-33.16,100.0,"This is an income product linked to the performance of a basket of underlyings.On each observation date, including at maturity, if the worst performing underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the worst performing underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the worst performing underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the worst performing underlying.",XS2938934622,https://brochures.structuredretailproducts.com/brochure/2025/08/05/49-5A-AC-60-4B-EC-DA-8C-F6-6A-BC-A6-93-04-17-22.pdf
FRA,Worst-of Quanto Autocallable Securities due March 2030,Barclays,Non-public,Medium Term Note,3.0,EUR,"['Eurostoxx 50', 'Nikkei 225', 'S&P 500']",Europe,2025-03-07T00:00:00Z,5.0411,Annually,0.0,European,-40.0,0.0,6.36,6.36,2026-03-09T00:00:00Z,0.0,100.0,0.0,100.0,"This is an income product linked to the performance of a basket of underlyings.On each observation date, including at maturity, if the worst performing underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the worst performing underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the worst performing underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the worst performing underlying.",XS2975901385,https://brochures.structuredretailproducts.com/brochure/2025/08/05/6A-41-5A-36-A6-7F-DF-84-D2-83-E4-AA-BB-61-11-CC.pdf
FRA,Worst-of European Barrier Quanto Autocallable Securities due December 2030,Barclays,Non-public,Medium Term Note,5.85,EUR,"['Eurostoxx 50', 'S&P 500', 'Swiss Market Index (SMI)']",Europe,2024-12-09T00:00:00Z,6.0411,SemiAnnually,0.0,European,-40.0,0.0,5.85,5.85,2026-12-09T00:00:00Z,0.0,100.0,-25.0,100.0,"This is an income product linked to the performance of a basket of underlyings.On each observation date, including at maturity, if the worst performing underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the worst performing underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the worst performing underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the worst performing underlying.",XS2912578957,https://brochures.structuredretailproducts.com/brochure/2025/08/05/C2-87-CB-91-BC-2B-D7-BF-58-0F-4F-FD-03-8A-D4-4B.pdf
FRA,Securities due April 2030,Barclays,Non-public,Medium Term Note,2.0,EUR,"['LVMH', 'BNP Paribas']",Personal & Household Goods,2025-02-05T00:00:00Z,5.19178,Quarterly,0.0,European,-50.0,0.0,8.3,8.3,2029-12-31T00:00:00Z,-23.4,100.0,0.0,100.0,"This is an income product linked to the performance of a basket of underlyings.On each observation date, including at maturity, if the worst performing underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the worst performing underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the worst performing underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the worst performing underlying. Initial Lookback Dates: 05/02/2025, 31/03/2025",XS2953006397,https://brochures.structuredretailproducts.com/brochure/2025/08/05/EE-0E-A1-66-E2-38-27-85-08-8D-55-D1-2D-D2-E7-4E.pdf
FRA,European Barrier Autocallable Equity Linked Securities linked to FTSE Credit Agricole 1.05 Fixed Point Decrement Act-365 2021 Jul01 due 3 July 2035,Barclays,Non-public,Unit-linked Insurance Plan,5.0,EUR,['FTSE Credit Agricole 1.05 Fixed Point Decrement Act-365 2021 Jul01 Index'],Decrement,2025-03-31T00:00:00Z,10.26301,Quarterly,0.0,European,-50.0,0.0,10.7,10.7,2035-03-19T00:00:00Z,-20.0,100.0,-20.0,100.0,"This is an income product linked to the performance of an underlying.On each observation date, including at maturity, if the underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the underlying.",XS2912718470,https://brochures.structuredretailproducts.com/brochure/2025/08/05/62-04-F3-63-2D-BA-D5-79-AA-29-CA-FE-CD-85-F6-8D.pdf
FRA,European Barrier Autocallable Securities due March 2035,Barclays,Non-public,Unit-linked Insurance Plan,5.0,EUR,['FTSE Stellantis 1.1 Fixed Point Decrement Act‐365 2021 Jul01 Index'],Decrement,2025-01-14T00:00:00Z,10.14795,Quarterly,0.0,European,-50.0,0.0,10.0,10.0,2026-02-23T00:00:00Z,0.0,100.0,-18.5,100.0,"This is an income product linked to the performance of an underlying.On each observation date, including at maturity, if the underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the underlying. Initial Lookback Dates: 14/01/2025, 21/02/2025",XS2935606256,https://brochures.structuredretailproducts.com/brochure/2025/08/05/9A-9A-55-34-74-D7-D0-F3-8C-64-0D-DC-39-B2-63-BE.pdf
FRA,Worst-of Quanto Autocallable Equity Linked Securities linked to a Basket of Equity Indices due 25 March 2030,Barclays,Non-public,Medium Term Note,3.0,EUR,"['S&P/ASX 200 Index', 'Nasdaq 100', 'Russell 2000']",APAC,2025-03-12T00:00:00Z,5.03836,Annually,0.0,European,-35.0,0.0,6.28,6.28,2029-03-12T00:00:00Z,0.0,100.0,0.0,100.0,"This is an income product linked to the performance of a basket of underlyings.On each observation date, including at maturity, if the worst performing underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the worst performing underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the worst performing underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the worst performing underlying.",XS2976532536,https://brochures.structuredretailproducts.com/brochure/2025/08/05/0C-8F-58-AF-D9-7F-85-6A-C7-13-CB-D5-6F-38-B6-79.pdf
FRA,European Barrier Autocallable Securities due November 2029,Barclays,Non-public,Medium Term Note,5.0,EUR,['Eurostoxx Banks'],Financial Services,2024-11-04T00:00:00Z,5.04384,Quarterly,0.0,European,-40.0,0.0,7.884,7.884,2025-11-04T00:00:00Z,0.0,100.0,0.0,100.0,"This is an income product linked to the performance of an underlying.On each observation date, including at maturity, if the underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the underlying.",XS2861361330,https://brochures.structuredretailproducts.com/brochure/2025/08/05/89-95-66-D1-54-3D-F0-D6-38-A2-A2-97-5E-E1-03-3E.pdf
FRA,European Barrier Autocallable Securities due May 2034,Barclays,Non-public,Medium Term Note,2.5,EUR,['FTSE Volkswagen Pfd 9 Fixed Point Decrement Act-365 2023 May16 Index'],Decrement,2024-05-17T00:00:00Z,10.04384,,0.0,European,-40.0,0.0,13.85,13.85,2030-02-18T00:00:00Z,0.0,100.0,0.0,100.0,"This is an income product linked to the performance of an underlying.On each observation date, including at maturity, if the underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the underlying. Initial Lookback Dates: 20/03/2024, 17/05/2024",XS2734968154,https://brochures.structuredretailproducts.com/brochure/2025/08/05/80-DF-C1-36-30-38-A8-8F-0D-C9-8D-CD-B7-C3-85-F4.pdf
FRA,Securities due April 2030,Barclays,Non-public,Medium Term Note,2.0,EUR,"['BNP Paribas', 'Engie', 'ENI', 'Orange']",Banks,2025-02-26T00:00:00Z,10.10411,Quarterly,0.0,European,-70.0,0.0,8.4,8.4,2034-12-27T00:00:00Z,-40.0,100.0,-15.0,100.0,"This is an income product linked to the performance of a basket of underlyings.On each observation date, including at maturity, if the worst performing underlying is at or above a predefined level, the product offers a coupon. The product also uses a ‘memory effect’. If on the observation date no coupon is paid, the investor will receive any missed coupons retrospectively as soon as the above condition is met.Additionally, if on any of the specified observation dates, the level of the worst performing underlying is at or above a predefined level, the product terminates early and offers 100% capital return.At maturity, the product offers a capital return of 100%, as long as the worst performing underlying is at or above the predefined barrier. Otherwise, the product participates 1:1 in the performance of the worst performing underlying. Initial Lookback Dates: 26/02/2025, 26/03/2025",XS2966841558,https://brochures.structuredretailproducts.com/brochure/2025/08/05/7A-0E-76-A4-42-47-BB-0D-F9-1E-6A-27-72-4E-A5-8C.pdf
